Job Id,Job Role,Industry,Company Name,Location,Salary (INR),Experience Required (years),Qualification,Employment Type,Skills,Posted Date,Source,Work Mode,Job Rating,Total Job Openings,Applications Received,Candidates Hired,Male Candidates,Female Candidates,Other Gender Candidates,Skill Demand Score,Skill Supply Score,Skill Gap,In-demand Skills,Gender Pay Gap (%),Employee Satisfaction Score (%),Reasons for Job Switch,Average Employee Retention (Years),Turnover Rate (%),Employee Benefits,Bonuses & Benefits Included?,Employment Rate (%),Unemployment Rate (%),Total Employees in Company,Mandatory Hours per Week,Burnout Risk,Number of Certifications,Years in Industry
ADO-GRA-6943,Graphic Designer,Finance,Adobe,"Berlin, Germany",663141,9,BBA,Contract,"SQL, SEO",17-11-2019,Shine,Remote,3.9,1,241,1,0,1,0,64,62,2,"SEO, Power BI",14,83,Culture,3.9,13,"Bonuses, Perks",Yes,86,14,174607,44,Medium,1,11
ADO-FIN-5369,Finance Consultant,HR,Adobe,"Toronto, Canada",2984346,8,Diploma,Contract,"Photoshop, HR Policies",01-08-2014,LinkedIn,Remote,3.8,2,222,1,0,1,0,71,59,12,"Python, Power BI",10,81,Salary,4.2,17,"Bonuses, Perks",No,86,14,75179,37,Medium,2,10
TES-FIN-7277,Finance Consultant,Marketing,Tesla,"Toronto, Canada",2369214,9,Diploma,Part-time,"Photoshop, SEO",16-02-2022,Glassdoor,Remote,4.7,2,71,1,0,1,0,90,77,13,"React, Machine Learning",14,94,Culture,5.3,15,"WFH, Insurance",Yes,78,22,112924,35,Low,5,11
GOO-GRA-5704,Graphic Designer,HR,Google,"Mumbai, India",745749,14,M.Sc,Part-time,"AWS, SQL",26-09-2019,Glassdoor,Remote,4.8,8,484,1,1,0,0,85,74,11,"SQL, SEO",13,94,Work-life balance,3.9,20,"Bonuses, Perks",No,75,25,79493,41,Low,2,4
DEL-GRA-5958,Graphic Designer,Retail,Deloitte,"Dubai, UAE",2653991,5,M.Com,Part-time,"SQL, Python",11-03-2019,Shine,Hybrid,4.3,6,108,1,1,0,0,63,69,-6,"React, HR Policies",7,78,Growth,3.8,10,"Bonuses, Perks",No,87,13,142484,37,Low,2,4
PFI-GRA-2957,Graphic Designer,HR,Pfizer,"Toronto, Canada",1405974,0,MBA,Full-Time,"SEO, SQL",18-03-2018,Upwork,Remote,3.7,6,421,1,1,0,0,78,60,18,"Power BI, HR Policies",12,75,Culture,,11,"Bonuses, Perks",Yes,80,20,219002,37,Low,2,2
TES-GRA-4421,Graphic Designer,Finance,Tesla,"London, UK",1932764,2,MBA,Internship,"Machine Learning, React",10-09-2018,Shine,Remote,3.4,10,156,4,3,1,0,95,83,12,"Photoshop, AWS",14,91,Salary,2.1,12,"WFH, Insurance",No,78,22,234298,40,Medium,5,4
PFI-HR -9644,HR Manager,IT,Pfizer,"Paris, France",1368247,13,MBA,Contract,"AWS, HR Policies",11-10-2024,Shine,Hybrid,4.4,4,336,1,0,1,0,92,71,21,"SQL, Photoshop",9,75,Job Security,2.7,13,"WFH, Insurance",Yes,89,11,82529,42,High,3,14
TES-DAT-7614,Data Scientist,Retail,Tesla,"Bangalore, India",2209018,5,Diploma,Part-time,"SEO, Java",08-10-2020,Naukri,Remote,3.2,4,193,4,3,1,0,87,76,11,"Photoshop, Java",7,95,Salary,3.2,14,"Bonuses, Perks",No,76,24,131199,43,Low,3,7
ADO-HR -5686,HR Manager,Biotechnology,Adobe,"Singapore, Singapore",554140,9,B.Sc,Part-time,"Java, AWS",10-11-2014,LinkedIn,Remote,4.7,9,67,8,1,7,0,65,78,-13,"Python, HR Policies",10,85,Salary,2.6,13,"WFH, Insurance",Yes,89,11,81859,45,Medium,2,8
SAM-BIO-1718,Biotech Researcher,Finance,Samsung,"Berlin, Germany",2288226,13,M.Com,Full-Time,"Java, HR Policies",07-03-2017,Naukri,Onsite,3.3,2,184,1,0,1,0,79,84,-5,"React, Java",7,89,Culture,2.5,10,"Bonuses, Perks",Yes,76,24,222416,35,Low,3,11
MIC-BIO-3956,Biotech Researcher,Finance,Microsoft,"Paris, France",744566,2,B.Tech,Internship,"Java, React",11-10-2023,Shine,Onsite,4,3,331,2,1,1,0,73,61,12,"Photoshop, AWS",8,95,Growth,4.4,18,"WFH, Insurance",Yes,89,11,172198,36,Medium,4,4
PFI-SOF-1809,Software Engineer,Healthcare,Pfizer,"Berlin, Germany",1001339,15,M.Com,Full-Time,"React, Power BI",11-10-2021,Naukri,Onsite,4.5,7,217,5,2,3,0,63,88,-25,"SQL, Photoshop",5,90,Salary,4.8,12,"Bonuses, Perks",No,81,19,155284,38,Low,1,17
GOO-SOF-2010,Software Engineer,Finance,Google,"Mumbai, India",1009376,10,M.Tech,Internship,"SQL, Power BI",18-05-2022,Glassdoor,Hybrid,4.4,4,332,4,3,1,0,80,77,3,"Python, AWS",6,82,Salary,5.8,17,"Bonuses, Perks",Yes,86,14,75877,36,Medium,3,12
TES-SOF-8170,Software Engineer,Design,Tesla,"Singapore, Singapore",1091718,2,Diploma,Full-Time,"HR Policies, SEO",11-04-2014,Upwork,Hybrid,3.2,9,91,7,3,4,0,78,79,-1,"Power BI, SEO",6,73,Salary,3.9,12,"Bonuses, Perks",No,86,14,187047,44,Low,4,4
TES-CYB-1555,Cybersecurity Analyst,Biotechnology,Tesla,"Bangalore, India",2508330,8,BBA,Contract,"Photoshop, Machine Learning",26-06-2018,LinkedIn,Hybrid,4.8,3,281,1,0,1,0,88,72,16,"Python, SQL",5,72,Job Security,5.7,16,"WFH, Insurance",Yes,86,14,162990,41,Low,4,10
TCS-GRA-2818,Graphic Designer,Retail,TCS,"Bangalore, India",1721693,15,BBA,Internship,"Photoshop, Power BI",24-06-2021,Glassdoor,Remote,3.5,3,356,2,1,1,0,70,78,-8,"SEO, SQL",14,81,Job Security,5.9,19,"Bonuses, Perks",No,76,24,153510,37,Medium,1,3
NIK-SOF-3492,Software Engineer,Retail,Nike,"Bangalore, India",2444831,11,M.Sc,Part-time,"Java, React",19-06-2018,Glassdoor,Onsite,4.6,8,57,5,5,0,0,65,82,-17,"Machine Learning, AWS",15,88,Work-life balance,3.8,20,"Bonuses, Perks",Yes,88,12,202950,39,Medium,3,13
MIC-MAR-6759,Marketing Manager,Healthcare,Microsoft,"Sydney, Australia",1292817,15,BBA,Internship,"HR Policies, Photoshop",01-10-2015,Upwork,Hybrid,4.7,5,232,3,1,2,0,73,87,-14,"SQL, Power BI",7,70,Growth,3.1,13,"Bonuses, Perks",No,83,17,194362,39,Medium,4,1
SAM-CYB-4018,Cybersecurity Analyst,Healthcare,Samsung,"London, UK",601047,2,Diploma,Full-Time,"Python, Power BI",17-10-2017,Shine,Hybrid,4,10,265,5,4,1,0,63,59,4,"Java, Machine Learning",10,85,Salary,2,17,"Bonuses, Perks",No,79,21,199937,39,Medium,1,4
TCS-MEC-4503,Mechanical Engineer,HR,TCS,"New York, USA",1936054,10,Diploma,Full-Time,"HR Policies, Python",11-09-2024,Indeed,Onsite,4.4,7,482,1,0,1,0,70,84,-14,"Photoshop, HR Policies",7,85,Work-life balance,4.5,16,"Bonuses, Perks",No,81,19,248038,36,Medium,1,5
SAM-SOF-2073,Software Engineer,Manufacturing,Samsung,"New York, USA",2547272,10,PhD,Internship,"SQL, Python",19-02-2017,Shine,Remote,3.1,10,134,4,2,2,0,74,75,-1,"Java, React",6,94,Growth,2.2,14,"WFH, Insurance",Yes,85,15,110596,39,Medium,5,1
ADO-SOF-7188,Software Engineer,Biotechnology,Adobe,"Paris, France",928621,,M.Sc,Part-time,"Machine Learning, AWS",02-06-2015,LinkedIn,Remote,3,10,227,5,0,5,0,68,80,-12,"Python, React",11,90,Growth,2.3,18,"Bonuses, Perks",Yes,77,23,101753,38,Medium,4,13
SAM-SOF-2327,Software Engineer,Finance,Samsung,"Dubai, UAE",2640917,0,M.Com,Internship,"AWS, SQL",24-11-2018,LinkedIn,Remote,4.2,4,62,3,0,3,0,93,75,18,"React, Java",15,89,Salary,2.2,15,"WFH, Insurance",Yes,86,14,143997,36,Medium,3,2
AMA-DAT-3100,Data Scientist,Marketing,Amazon,"Singapore, Singapore",2386162,3,MBA,Part-time,"React, Java",28-10-2023,Naukri,Remote,4.2,4,280,1,0,1,0,83,79,4,"Java, SEO",11,74,Culture,2.5,17,"WFH, Insurance",No,79,21,56784,45,High,2,5
TES-GRA-5472,Graphic Designer,Design,Tesla,"Toronto, Canada",759445,4,MBA,Internship,"React, Power BI",09-02-2016,LinkedIn,Hybrid,3.3,6,73,5,2,3,0,72,70,2,"HR Policies, Machine Learning",14,72,Work-life balance,3.8,12,"WFH, Insurance",No,78,22,124050,43,Medium,5,5
MIC-FIN-3514,Finance Consultant,Marketing,Microsoft,"Sydney, Australia",2607204,8,BBA,Part-time,"Power BI, Photoshop",28-10-2024,Shine,Onsite,4.2,10,170,7,6,1,0,76,87,-11,"Power BI, Machine Learning",5,95,Job Security,4.8,17,"Bonuses, Perks",No,85,15,236342,45,Medium,2,9
NIK-CYB-6525,Cybersecurity Analyst,Retail,Nike,"Toronto, Canada",505424,3,M.Sc,Internship,"React, SQL",28-10-2015,Indeed,Onsite,3.7,4,490,2,1,1,0,68,89,-21,"HR Policies, Java",8,91,Job Security,4.5,12,"Bonuses, Perks",Yes,90,10,183310,35,Medium,3,5
TES-MEC-1820,Mechanical Engineer,Education,Tesla,"Singapore, Singapore",2439365,7,MBA,Contract,"Power BI, Machine Learning",15-04-2023,Glassdoor,Onsite,3.4,9,314,5,2,3,0,91,63,28,"Machine Learning, Photoshop",14,81,Salary,4,10,"Bonuses, Perks",No,75,25,144509,39,Medium,1,9
NIK-DAT-8721,Data Scientist,Manufacturing,Nike,"Sydney, Australia",1614741,6,M.Tech,Full-Time,"AWS, Python",21-07-2015,Naukri,Remote,4.7,7,411,4,4,0,0,88,89,-1,"SEO, Java",15,87,Work-life balance,2.6,19,"Bonuses, Perks",Yes,80,20,55296,43,Medium,3,8
AMA-MAR-6673,Marketing Manager,Education,Amazon,"New York, USA",2335935,2,B.Tech,Contract,"Photoshop, Machine Learning",28-06-2021,Indeed,Hybrid,3.9,8,413,3,2,1,0,85,63,22,"AWS, SEO",5,79,Culture,5.6,17,"Bonuses, Perks",Yes,76,24,196544,42,Low,2,4
MIC-MEC-6355,Mechanical Engineer,Manufacturing,Microsoft,"London, UK",2200981,6,B.Com,Contract,"HR Policies, Machine Learning",03-03-2018,Glassdoor,Hybrid,4.8,4,274,2,0,2,0,83,70,13,"Python, Power BI",14,79,Growth,3.4,17,"WFH, Insurance",No,89,11,158397,41,Medium,2,5
MIC-SOF-9887,Software Engineer,HR,Microsoft,"Paris, France",757779,5,BBA,Internship,"Power BI, AWS",07-08-2017,Shine,Onsite,3.3,9,463,7,3,4,0,86,66,20,"Photoshop, AWS",7,91,Job Security,3.7,15,"WFH, Insurance",Yes,76,24,186440,40,High,2,7
NIK-MEC-6763,Mechanical Engineer,Biotechnology,Nike,"Bangalore, India",1761327,1,M.Tech,Part-time,"React, Python",04-07-2021,Upwork,Hybrid,3.8,7,484,2,0,2,0,84,88,-4,"Java, Photoshop",14,80,Job Security,5.6,15,"Bonuses, Perks",Yes,85,15,81487,38,Medium,1,3
SAM-DAT-5687,Data Scientist,Education,Samsung,"Paris, France",574719,5,M.Tech,Contract,"Java, Power BI",01-03-2015,Naukri,Onsite,4.7,10,411,1,0,1,0,86,64,22,"Java, SQL",6,71,Salary,4.1,18,"WFH, Insurance",No,87,13,175444,39,High,4,4
DEL-DAT-2848,Data Scientist,Design,Deloitte,"Sydney, Australia",749679,10,MBA,Contract,"Python, SEO",08-09-2023,Indeed,Hybrid,4.9,8,496,3,3,0,0,76,76,0,"Machine Learning, Python",12,78,Growth,2.8,17,"Bonuses, Perks",No,90,10,100074,35,Medium,3,12
ADO-FIN-1962,Finance Consultant,HR,Adobe,"Paris, France",976429,13,B.Com,Internship,"SEO, Java",26-02-2019,Shine,Remote,4.9,10,461,8,1,7,0,82,74,8,"Python, Java",6,81,Growth,2.1,10,"WFH, Insurance",Yes,76,24,228441,35,High,3,10
TES-BIO-7827,Biotech Researcher,Healthcare,Tesla,"Dubai, UAE",1036001,5,B.Com,Part-time,"AWS, Machine Learning",09-09-2014,Indeed,Onsite,4.1,9,132,7,2,5,0,90,81,9,"React, Power BI",11,71,Job Security,4.4,15,"Bonuses, Perks",No,80,20,133273,38,Low,5,4
ADO-MAR-7970,Marketing Manager,Manufacturing,Adobe,"Sydney, Australia",2382589,2,BBA,Full-Time,"SQL, Photoshop",15-02-2023,Indeed,Hybrid,3.7,5,150,1,1,0,0,90,89,1,"Java, SEO",10,84,Culture,4.4,14,"Bonuses, Perks",No,88,12,188899,37,Low,2,4
TCS-DAT-3674,Data Analyst,Marketing,TCS,"Mumbai, India",1190563,15,M.Com,Full-Time,"SEO, Photoshop",17-12-2019,LinkedIn,Remote,4.3,4,69,4,4,0,0,63,58,5,"SEO, Java",15,79,Job Security,4.8,20,"WFH, Insurance",No,84,16,212508,35,High,2,10
PFI-SOF-4059,Software Engineer,Manufacturing,Pfizer,"Singapore, Singapore",1181079,2,MBA,Full-Time,"Power BI, SQL",25-09-2024,Upwork,Remote,4.1,4,460,4,1,3,0,89,58,31,"Python, Java",5,93,Job Security,5.4,20,"Bonuses, Perks",No,84,16,116342,41,Medium,1,4
TCS-HR -5642,HR Manager,Manufacturing,TCS,"Sydney, Australia",645140,10,PhD,Part-time,"Python, HR Policies",04-08-2018,Naukri,Hybrid,3.1,5,249,2,1,1,0,67,68,-1,"SQL, AWS",9,83,Work-life balance,2.8,16,"WFH, Insurance",Yes,84,16,93781,39,High,4,12
TCS-CYB-4446,Cybersecurity Analyst,Marketing,TCS,"Dubai, UAE",746094,9,Diploma,Part-time,"SEO, Power BI",03-04-2018,LinkedIn,Remote,5,9,130,6,3,3,0,77,60,17,"Machine Learning, Power BI",9,88,Growth,3.5,12,"WFH, Insurance",No,75,25,115356,45,Medium,2,9
SAM-MEC-5148,Mechanical Engineer,Manufacturing,Samsung,"Bangalore, India",1946462,6,PhD,Full-Time,"Photoshop, Python",04-05-2020,Indeed,Hybrid,4.4,5,211,2,0,2,0,95,69,26,"Machine Learning, React",5,72,Salary,5.4,15,"WFH, Insurance",Yes,75,25,199365,35,Medium,5,8
TES-DAT-1395,Data Analyst,Biotechnology,Tesla,"Berlin, Germany",1226911,13,M.Com,Full-Time,"Java, Machine Learning",10-01-2020,Glassdoor,Onsite,4.4,10,273,5,2,3,0,61,88,-27,"SEO, HR Policies",11,85,Growth,3.5,18,"Bonuses, Perks",Yes,90,10,55895,39,Medium,3,15
GOO-BIO-7820,Biotech Researcher,Manufacturing,Google,"Singapore, Singapore",998231,4,M.Com,Internship,"React, Java",20-04-2016,Glassdoor,Onsite,4.7,6,79,1,0,1,0,89,55,34,"SQL, Python",8,93,Salary,2,10,"Bonuses, Perks",Yes,76,24,118375,43,High,1,6
AMA-FIN-2025,Finance Consultant,Retail,Amazon,"Sydney, Australia",801970,7,Diploma,Part-time,"React, Machine Learning",13-03-2019,Shine,Remote,5,7,98,6,2,4,0,93,64,29,"React, Java",15,71,Culture,4.2,18,"Bonuses, Perks",No,75,25,147358,45,Medium,2,9
SAM-CYB-5376,Cybersecurity Analyst,Manufacturing,Samsung,"Sydney, Australia",2100731,8,M.Sc,Part-time,"AWS, HR Policies",07-01-2017,Shine,Onsite,4.6,7,137,2,2,0,0,86,66,20,"React, AWS",5,88,Culture,3.6,12,"WFH, Insurance",Yes,82,18,233378,44,Low,1,1
SAM-DAT-9611,Data Scientist,Education,Samsung,"New York, USA",2229031,9,B.Tech,Contract,"Photoshop, React",01-05-2024,Glassdoor,Remote,4.3,3,486,1,1,0,0,67,90,-23,"AWS, Photoshop",7,75,Growth,4.5,16,"WFH, Insurance",Yes,85,15,145776,37,Low,4,11
MIC-DAT-1265,Data Analyst,Healthcare,Microsoft,"Paris, France",2593173,9,M.Tech,Contract,"Photoshop, Python",13-12-2024,Naukri,Onsite,3.9,7,111,3,1,2,0,93,84,9,"Power BI, Machine Learning",11,92,Culture,3,14,"Bonuses, Perks",Yes,87,13,85623,45,Low,3,7
DEL-SOF-3623,Software Engineer,Marketing,Deloitte,"Paris, France",1719431,11,M.Com,Internship,"Python, Photoshop",08-02-2022,Glassdoor,Onsite,4.7,5,233,1,0,1,0,74,66,8,"SEO, Python",10,79,Growth,5.2,10,"Bonuses, Perks",Yes,89,11,179541,37,High,4,13
TES-HR -4348,HR Manager,HR,Tesla,"Singapore, Singapore",2262129,5,B.Com,Part-time,"Java, Python",28-02-2016,Glassdoor,Hybrid,4.9,2,70,1,0,1,0,64,59,5,"SQL, React",11,89,Growth,3.8,15,"Bonuses, Perks",No,86,14,222159,37,Medium,3,7
TES-FIN-9582,Finance Consultant,Retail,Tesla,"Dubai, UAE",1143716,7,PhD,Full-Time,"Machine Learning, React",06-05-2017,LinkedIn,Hybrid,4.9,1,461,1,0,1,0,91,87,4,"Photoshop, React",6,90,Salary,4.3,14,"WFH, Insurance",No,78,22,186686,43,Low,2,9
GOO-DAT-5045,Data Analyst,Manufacturing,Google,"Sydney, Australia",1133807,6,MBA,Internship,"Power BI, SEO",08-08-2017,Naukri,Hybrid,3.5,4,328,3,3,0,0,93,81,12,"SQL, Java",12,86,Salary,2.8,11,"Bonuses, Perks",No,86,14,222007,38,Low,4,4
PFI-MEC-2520,Mechanical Engineer,Retail,Pfizer,"Toronto, Canada",2312655,1,BBA,Full-Time,"Photoshop, SEO",18-09-2024,Shine,Remote,4.9,9,464,9,0,9,0,62,75,-13,"Python, Java",5,88,Growth,4.6,12,"WFH, Insurance",No,81,19,214667,42,Low,1,3
AMA-MEC-2537,Mechanical Engineer,IT,Amazon,"Sydney, Australia",1912274,3,M.Com,Contract,"Power BI, HR Policies",13-07-2014,Upwork,Remote,3.8,2,500,1,0,1,0,86,62,24,"Java, Power BI",6,88,Growth,2.4,10,"Bonuses, Perks",Yes,86,14,117668,39,Low,3,5
ADO-MEC-3061,Mechanical Engineer,Biotechnology,Adobe,"Paris, France",882236,6,PhD,Internship,"SEO, HR Policies",19-09-2015,Upwork,Remote,4.9,2,385,2,2,0,0,75,90,-15,"Java, React",8,79,Growth,2.5,17,"Bonuses, Perks",Yes,90,10,213906,44,Low,,8
ADO-GRA-6753,Graphic Designer,Manufacturing,Adobe,"Sydney, Australia",1739803,13,B.Sc,Internship,"AWS, Java",08-03-2023,LinkedIn,Hybrid,3.6,3,108,1,1,0,0,80,89,-9,"HR Policies, AWS",11,93,Job Security,5.9,13,"WFH, Insurance",Yes,89,11,80782,45,Medium,5,15
TCS-HR -7208,HR Manager,Healthcare,TCS,"Bangalore, India",2880752,9,M.Sc,Part-time,"SQL, Machine Learning",23-03-2016,LinkedIn,Remote,4.7,10,116,3,0,3,0,86,68,18,"Machine Learning, HR Policies",15,90,Salary,4.1,10,"Bonuses, Perks",Yes,85,15,235753,35,Medium,2,10
NIK-MAR-5546,Marketing Manager,Manufacturing,Nike,"Toronto, Canada",2771291,7,M.Sc,Full-Time,"Machine Learning, Java",26-06-2022,Shine,Onsite,4.6,7,204,5,5,0,0,74,66,8,"HR Policies, Python",5,79,Job Security,5.7,20,"Bonuses, Perks",No,84,16,161008,37,High,1,9
MIC-SOF-9446,Software Engineer,Manufacturing,Microsoft,"Mumbai, India",2556137,4,B.Com,Full-Time,"Java, Python",05-04-2017,Shine,Hybrid,3.1,8,219,7,4,3,0,69,60,9,"Machine Learning, AWS",8,80,Job Security,4.3,10,"Bonuses, Perks",Yes,78,22,139290,45,Low,2,6
DEL-CYB-5641,Cybersecurity Analyst,Retail,Deloitte,"Bangalore, India",1121285,13,M.Com,Full-Time,"Power BI, Java",19-01-2021,LinkedIn,Onsite,4.9,4,364,2,2,0,0,75,76,-1,"Python, SQL",6,70,Growth,4.2,10,"WFH, Insurance",Yes,83,17,108306,42,Medium,3,15
SAM-DAT-2167,Data Analyst,Biotechnology,Samsung,"Singapore, Singapore",2027777,8,M.Com,Full-Time,"Python, Machine Learning",20-09-2014,Glassdoor,Onsite,4.4,9,61,3,0,3,0,77,72,5,"SEO, Java",10,87,Salary,2.1,16,"Bonuses, Perks",No,85,15,61442,43,Medium,3,10
ADO-MAR-9010,Marketing Manager,Marketing,Adobe,"London, UK",1211376,4,B.Tech,Internship,"SEO, HR Policies",07-10-2018,Upwork,Onsite,3.5,10,92,9,8,1,0,61,79,-18,"React, Python",14,83,Work-life balance,2,11,"Bonuses, Perks",No,85,15,54485,43,Medium,4,6
TCS-MAR-6820,Marketing Manager,HR,TCS,"Berlin, Germany",2804295,10,M.Tech,Contract,"Photoshop, Machine Learning",22-05-2019,Upwork,Onsite,4.7,7,339,5,3,2,0,93,59,34,"Python, React",6,90,Culture,5,17,"WFH, Insurance",No,89,11,247737,45,Low,5,12
MIC-DAT-6397,Data Analyst,Manufacturing,Microsoft,"Paris, France",920434,10,M.Com,Contract,"Photoshop, SEO",09-04-2014,Upwork,Hybrid,4.3,10,291,4,1,3,0,94,71,23,"Java, Power BI",5,84,Job Security,5.1,12,"WFH, Insurance",No,75,25,75958,40,High,4,12
AMA-MEC-3355,Mechanical Engineer,HR,Amazon,"Dubai, UAE",2144231,14,BBA,Internship,"Power BI, SEO",13-05-2017,Naukri,Hybrid,3.8,10,295,8,6,2,0,63,62,1,"HR Policies, SQL",12,81,Salary,3.5,14,"WFH, Insurance",Yes,81,19,83101,43,Low,4,16
MIC-BIO-5156,Biotech Researcher,HR,Microsoft,"Toronto, Canada",1169032,8,B.Com,Contract,"Power BI, HR Policies",15-08-2018,Naukri,Remote,4.6,9,489,9,4,5,0,77,59,18,"React, Python",12,77,Culture,4.3,20,"Bonuses, Perks",No,83,17,221896,45,High,3,10
ADO-GRA-8470,Graphic Designer,Marketing,Adobe,"New York, USA",1308304,11,Diploma,Contract,"React, Machine Learning",27-10-2024,Shine,Remote,3.4,4,313,2,0,2,0,67,79,-12,"Python, HR Policies",13,89,Work-life balance,4.4,11,"Bonuses, Perks",Yes,85,15,113645,39,High,3,4
SAM-DAT-5784,Data Scientist,Design,Samsung,"Paris, France",2681447,7,BBA,Full-Time,"Power BI, React",27-09-2019,Upwork,Onsite,4.7,3,396,3,0,3,0,85,76,9,"HR Policies, Java",15,93,Growth,5.3,18,"WFH, Insurance",No,86,14,53475,38,Low,3,9
AMA-FIN-7036,Finance Consultant,Marketing,Amazon,"Sydney, Australia",2319038,13,M.Tech,Full-Time,"SQL, Python",11-10-2019,Shine,Hybrid,4.6,1,258,1,0,1,0,71,76,-5,"React, Python",8,85,Culture,4.8,15,"Bonuses, Perks",Yes,81,19,88139,36,Medium,2,8
MIC-MEC-6875,Mechanical Engineer,Finance,Microsoft,"London, UK",2034617,8,Diploma,Contract,"SQL, SEO",27-11-2019,Shine,Hybrid,4.3,8,355,8,3,5,0,73,82,-9,"SQL, Java",15,85,Culture,5.5,10,"WFH, Insurance",No,77,23,98450,36,Low,5,10
MIC-BIO-1562,Biotech Researcher,Healthcare,Microsoft,"London, UK",2503779,2,Diploma,Contract,"HR Policies, AWS",06-09-2024,Glassdoor,Onsite,4.8,2,445,1,1,0,0,74,90,-16,"Python, Power BI",14,95,Culture,2.6,20,"Bonuses, Perks",Yes,87,13,209781,36,Low,4,4
AMA-MAR-2629,Marketing Manager,HR,Amazon,"London, UK",2868183,6,PhD,Part-time,"Power BI, Java",13-02-2022,Glassdoor,Onsite,4.7,5,156,1,1,0,0,75,88,-13,"Photoshop, AWS",9,76,Salary,2.1,17,"Bonuses, Perks",Yes,78,22,72851,37,Medium,4,4
TCS-MAR-5786,Marketing Manager,Manufacturing,TCS,"Toronto, Canada",1682053,1,Diploma,Part-time,"React, Java",23-09-2021,Naukri,Remote,4.9,6,493,1,0,1,0,69,72,-3,"HR Policies, Machine Learning",10,80,Culture,3.9,20,"Bonuses, Perks",No,85,15,72963,42,High,2,3
NIK-FIN-6620,Finance Consultant,Biotechnology,Nike,"Toronto, Canada",2865340,13,PhD,Full-Time,"SQL, Python",27-06-2015,Shine,Onsite,4.6,7,143,4,0,4,0,83,69,14,"Python, SQL",15,80,Work-life balance,3.6,15,"Bonuses, Perks",Yes,76,24,184054,40,Medium,2,15
DEL-HR -3469,HR Manager,Manufacturing,Deloitte,"Sydney, Australia",2884598,14,M.Tech,Full-Time,"Photoshop, Power BI",08-12-2014,Shine,Remote,3.6,9,435,2,0,2,0,89,57,32,"Python, Power BI",14,82,Culture,4.2,16,"WFH, Insurance",Yes,83,17,129162,35,Medium,3,9
SAM-DAT-3645,Data Analyst,Biotechnology,Samsung,"Mumbai, India",1620085,12,B.Tech,Full-Time,"SEO, Python",06-07-2022,Naukri,Onsite,4.2,6,137,1,0,1,0,76,70,6,"Java, Machine Learning",5,76,Work-life balance,3.9,12,"WFH, Insurance",Yes,84,16,123640,38,Medium,2,7
MIC-DAT-9938,Data Scientist,Finance,Microsoft,"Singapore, Singapore",2461887,1,PhD,Full-Time,"AWS, Power BI",28-12-2020,Upwork,Onsite,3.2,8,92,2,1,1,0,63,78,-15,"AWS, Machine Learning",6,79,Salary,4.1,18,"Bonuses, Perks",Yes,75,25,107128,35,Low,2,3
DEL-GRA-6788,Graphic Designer,Retail,Deloitte,"New York, USA",1974188,9,Diploma,Full-Time,"Photoshop, SEO",03-07-2024,LinkedIn,Remote,4.8,7,227,4,1,3,0,87,63,24,"AWS, Photoshop",6,89,Growth,2.6,18,"Bonuses, Perks",No,83,17,217963,36,Medium,1,7
SAM-DAT-1993,Data Analyst,Finance,Samsung,"Toronto, Canada",1977080,13,M.Sc,Contract,"Machine Learning, HR Policies",23-05-2018,Upwork,Remote,3.1,3,477,1,0,1,0,80,85,-5,"AWS, SEO",6,83,Salary,5.6,13,"Bonuses, Perks",Yes,87,13,188326,36,Medium,5,12
TES-CYB-7319,Cybersecurity Analyst,Biotechnology,Tesla,"Singapore, Singapore",938928,7,B.Tech,Contract,"React, SEO",19-06-2019,Upwork,Remote,4.2,4,481,2,1,1,0,85,69,16,"Power BI, AWS",9,95,Growth,4.4,20,"Bonuses, Perks",Yes,87,13,57109,43,Medium,4,9
NIK-GRA-6914,Graphic Designer,IT,Nike,"Dubai, UAE",1804294,11,B.Tech,Internship,"React, AWS",22-05-2017,Glassdoor,Hybrid,4.2,2,233,2,0,2,0,61,71,-10,"Java, Power BI",14,77,Salary,3.1,18,"WFH, Insurance",Yes,85,15,234183,40,Medium,1,6
SAM-FIN-9177,Finance Consultant,Education,Samsung,"Singapore, Singapore",877278,15,B.Tech,Part-time,"SEO, Power BI",13-11-2014,Glassdoor,Onsite,4.3,10,188,2,2,0,0,77,90,-13,"AWS, SQL",9,78,Work-life balance,3.3,12,"Bonuses, Perks",No,85,15,248975,45,High,5,5
DEL-GRA-3730,Graphic Designer,Finance,Deloitte,"New York, USA",1524558,9,M.Sc,Full-Time,"React, SQL",06-11-2022,Glassdoor,Onsite,3.7,6,409,5,1,4,0,63,59,4,"SEO, Power BI",7,77,Culture,3.5,10,"WFH, Insurance",Yes,75,25,136570,36,High,4,7
TCS-SOF-4751,Software Engineer,HR,TCS,"London, UK",1306090,12,B.Tech,Part-time,"SQL, SEO",05-09-2022,Shine,Hybrid,3.4,10,308,4,1,3,0,93,67,26,"Machine Learning, SQL",9,72,Salary,2.4,20,"Bonuses, Perks",Yes,75,25,120276,41,High,5,4
ADO-DAT-6806,Data Analyst,IT,Adobe,"Toronto, Canada",1330024,2,B.Tech,Internship,"Photoshop, Power BI",12-06-2020,Naukri,Hybrid,3.7,7,150,6,6,0,0,75,70,5,"SQL, React",14,87,Culture,4.3,15,"Bonuses, Perks",No,82,18,177944,38,Low,3,4
